project,message,level,rule_id,location,report_name
OpenRA.sarif,Possible null dereference of method return value when it is passed to method as its 2nd argument.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ExtractMapRules.cs 57:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/LintInterfaces.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ExtractZeroBraneStudioLuaAPI.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ListInstallShieldCabContentsCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/GetMapHashCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,Possible null dereference inside method at 'p.GetStream'. Consider inspecting the 1st argument: package.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/GetMapHashCommand.cs 32:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ListInstallShieldContentsCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ListMSCabContentsCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/OutputResolvedWeaponsCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/OutputResolvedSequencesCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/OutputResolvedRulesCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ExtractTraitDocsCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ExtractWeaponDocsCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ReplayMetadataCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/PngSheetExportMetadataCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/RefreshMapCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,Possible null dereference inside method at 'toPackage.Update'. Consider inspecting the 1st argument: (IReadWritePackage)package.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/RefreshMapCommand.cs 34:1,OpenRA.sarif
OpenRA.sarif,Possible null dereference inside method at 'package.Name'. Consider inspecting the 2nd argument: package.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/RefreshMapCommand.cs 34:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/PngSheetImportMetadataCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ResizeMapCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,Possible null dereference of method return value when it is passed to method as its 2nd argument.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ResizeMapCommand.cs 53:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/ChangeOwnerWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/Rgba2Hex.cs 7:1,OpenRA.sarif
OpenRA.sarif,A part of conditional expression is always false if it is evaluated: PrintUsage().,warning,V3063,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/Rgba2Hex.cs 51:1,OpenRA.sarif
OpenRA.sarif,A part of conditional expression is always false if it is evaluated: PrintUsage().,warning,V3063,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/Rgba2Hex.cs 139:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/CreateEffectWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/UpdateMapCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,IDisposable object 'folder' is not disposed before method returns.,warning,V3114,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/UpdateMapCommand.cs 39:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/Utilities.cs 7:1,OpenRA.sarif
OpenRA.sarif,Possible null dereference of method return value when it is passed to method as its 2nd argument.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/Utilities.cs 37:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/CreateResourceWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/FlashPaletteEffectWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/DestroyResourceWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/HealthPercentageDamageWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/ImportLegacyMapCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/ShakeScreenWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/GrantExternalConditionWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/DamageWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/Warhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/TargetDamageWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/WebServices.cs 7:1,OpenRA.sarif
OpenRA.sarif,An empty exception handler. Silent suppression of exceptions may hide the presence of bugs or vulnerabilities.,note,V3163,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/WebServices.cs 62:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ActorPreviewWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/BadgeWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/LeaveSmudgeWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/SpreadDamageWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ClientTooltipRegionWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Warheads/FireClusterWarhead.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/UtilityCommands/UpdateModCommand.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ColorBlockWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ColorMixerWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,The 'ColorMixerWidget' class containing IDisposable members does not itself implement IDisposable. Inspect: mixerSheet.,warning,V3072,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ColorMixerWidget.cs 21:1,OpenRA.sarif
OpenRA.sarif,The switch statement does not cover all values of the 'MouseInputEvent' enum: Scroll.,warning,V3002,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ColorMixerWidget.cs 127:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: H != h. Consider using a comparison with defined precision: Math.Abs(A - B) > Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ColorMixerWidget.cs 165:1,OpenRA.sarif
OpenRA.sarif,An odd precise comparison: S != s. Consider using a comparison with defined precision: Math.Abs(A - B) > Epsilon.,note,V3024,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ColorMixerWidget.cs 165:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/BackgroundWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,The switch statement does not cover all values of the 'MouseInputEvent' enum: Scroll.,warning,V3002,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/BackgroundWidget.cs 47:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/EditorViewportControllerWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/CheckboxWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ExponentialSliderWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ConfirmationDialogs.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/GradientColorBlockWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ImageWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/GridLayout.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ControlGroupsWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/LabelForInputWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/LabelWithTooltipWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/LabelWithHighlightWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/DropDownButtonWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ListLayout.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/ButtonWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/ButtonTooltipLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/LabelWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/CreditsLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/HotkeyEntryWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/DepthPreviewHotkeysLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/DisconnectWatcherLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/LineGraphWidget.cs 7:1,OpenRA.sarif
OpenRA.sarif,The expression was implicitly cast from 'int' type to 'float' type. Consider utilizing an explicit type cast to avoid the loss of a fractional part. An example: double A = (double)(X) / Y;.,error,V3041,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/LineGraphWidget.cs 179:1,OpenRA.sarif
OpenRA.sarif,The expression was implicitly cast from 'int' type to 'float' type. Consider utilizing an explicit type cast to avoid the loss of a fractional part. An example: double A = (double)(X) / Y;.,error,V3041,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/LineGraphWidget.cs 195:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/DirectConnectLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/ConnectionLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/HistoryLogLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/CommonSelectorLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/MapEditorLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/LayerSelectorLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/MapEditorTabsLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/MapOverlaysLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/NewMapLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/ActorSelectorLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/TileSelectorLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/ActorEditLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"Two similar code fragments were found. Perhaps, this is a typo and 'Y' variable should be used instead of 'Height'",warning,V3127,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/ActorEditLogic.cs 370:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/AddFactionSuffixLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/ColorPickerLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,Expression 'storeButton != null' is always true.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/ColorPickerLogic.cs 174:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/ArmyTooltipLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/SaveMapLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,An empty exception handler. Silent suppression of exceptions may hide the presence of bugs or vulnerabilities.,note,V3163,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Editor/SaveMapLogic.cs 139:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/EncyclopediaLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/DebugLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/GameInfoBriefingLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/ClassicProductionLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/GameSaveBrowserLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/DebugMenuLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/GameInfoObjectivesLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/GameSaveLoadingLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/AssetBrowserLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"Not all IDisposable members are properly disposed. Call 'Dispose' when disposing 'AssetBrowserLogic' class. Inspect: currentSoundFormat, currentAudioStream.",warning,V3073,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/AssetBrowserLogic.cs 27:1,OpenRA.sarif
OpenRA.sarif,Possible null dereference of method return value. Consider inspecting: GetOrNull<LabelWidget>(...).,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/AssetBrowserLogic.cs 169:1,OpenRA.sarif
OpenRA.sarif,Possible null dereference of method return value. Consider inspecting: GetOrNull<LabelWidget>(...).,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/AssetBrowserLogic.cs 330:1,OpenRA.sarif
OpenRA.sarif,Possible null dereference of method return value. Consider inspecting: GetOrNull<LabelWidget>(...).,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/AssetBrowserLogic.cs 379:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/HierarchicalPathFinderOverlayLogic.cs 7:1,OpenRA.sarif
OpenRA.sarif,"This file is marked with copyleft license, which requires you to open the derived source code.",error,V3144,file:///home/msedlyarskiy/benchmark/projects/OpenRA/OpenRA.Mods.Common/Widgets/Logic/Ingame/CommandBarLogic.cs 7:1,OpenRA.sarif
